model,dataset,idx,label,pred,correct,conf_top1,top5_idx,top5_probs,image_id,class_index,class_hash,class_label,object_category,background_category,background_subcategory
base,inpainted,631,583,334,0,0.2033699303865432,"[334, 375, 364, 84, 170]","[0.20336993038654327, 0.19395184516906738, 0.10117630660533905, 0.09098043292760849, 0.06163544952869415]",ILSVRC2012_val_00029694,583,n03467068,guillotine,household,human_related,wall
base,inpainted,632,637,84,0,0.1614283174276352,"[84, 88, 458, 462, 843]","[0.1614283174276352, 0.10246183723211288, 0.09936928749084473, 0.03089052625000477, 0.026545004919171333]",ILSVRC2012_val_00030503,637,n03710193,mailbox,household,human_related,wall
base,inpainted,633,571,799,0,0.2747002243995666,"[799, 896, 743, 894, 669]","[0.27470022439956665, 0.06298480927944183, 0.05696555972099304, 0.05692732706665993, 0.051527395844459534]",ILSVRC2012_val_00032455,571,n03425413,gas_pump,buildings_and_structures,human_related,wall
base,inpainted,634,737,853,0,0.1461549401283264,"[853, 519, 313, 741, 458]","[0.14615494012832642, 0.0763055607676506, 0.04023609682917595, 0.03596770763397217, 0.03156257048249245]",ILSVRC2012_val_00032636,737,n03983396,pop_bottle,household,human_related,wall
base,inpainted,635,463,428,0,0.0998118072748184,"[428, 580, 421, 821, 703]","[0.09981180727481842, 0.07518177479505539, 0.05942828953266144, 0.047111354768276215, 0.04502379521727562]",ILSVRC2012_val_00033936,463,n02909870,bucket,household,human_related,wall
base,inpainted,636,520,879,0,0.1166534572839737,"[879, 598, 651, 642, 492]","[0.1166534572839737, 0.07261260598897934, 0.06602407246828079, 0.050690680742263794, 0.04384148120880127]",ILSVRC2012_val_00033955,520,n03131574,crib,household,human_related,wall
base,inpainted,637,458,546,0,0.3460530936717987,"[546, 646, 519, 492, 784]","[0.3460530936717987, 0.08292468637228012, 0.06812253594398499, 0.05181238800287247, 0.046117447316646576]",ILSVRC2012_val_00033978,458,n02892201,brass,household,human_related,wall
base,inpainted,638,427,756,0,0.0916896313428878,"[756, 955, 738, 825, 334]","[0.09168963134288788, 0.029181258752942085, 0.024643054232001305, 0.024455593898892403, 0.02073366753757]",ILSVRC2012_val_00034588,427,n02795169,barrel,household,human_related,wall
base,inpainted,639,651,896,0,0.2874019145965576,"[896, 876, 794, 435, 912]","[0.2874019145965576, 0.04792821407318115, 0.03681134432554245, 0.030971720814704895, 0.021145187318325043]",ILSVRC2012_val_00034707,651,n03761084,microwave,household,human_related,wall
base,inpainted,640,846,519,0,0.526615560054779,"[519, 894, 427, 648, 896]","[0.526615560054779, 0.26393190026283264, 0.08216366916894913, 0.017698092386126518, 0.0100087346509099]",ILSVRC2012_val_00035646,846,n04380533,table_lamp,household,human_related,wall
base,inpainted,641,896,435,0,0.4545531868934631,"[435, 648, 771, 453, 876]","[0.45455318689346313, 0.2515949010848999, 0.03272511065006256, 0.02262374944984913, 0.021003497764468193]",ILSVRC2012_val_00035860,896,n04553703,washbasin,household,human_related,wall
base,inpainted,642,45,699,0,0.239650085568428,"[699, 666, 934, 684, 558]","[0.23965008556842804, 0.05010759457945824, 0.04428333416581154, 0.03458476439118385, 0.03330202400684357]",ILSVRC2012_val_00036849,45,n01692333,Gila_monster,animals,human_related,wall
base,inpainted,643,444,703,0,0.1899731159210205,"[703, 791, 580, 912, 50]","[0.1899731159210205, 0.15401990711688995, 0.051215071231126785, 0.037307776510715485, 0.03537746146321297]",ILSVRC2012_val_00036903,444,n02835271,bicycle-built-for-two,vehicles,human_related,wall
base,inpainted,644,224,116,0,0.3785832226276397,"[116, 289, 288, 825, 290]","[0.37858322262763977, 0.25446563959121704, 0.14059172570705414, 0.05131048336625099, 0.04487324878573418]",ILSVRC2012_val_00039696,224,n02105056,groenendael,animals,human_related,wall
base,inpainted,645,738,640,0,0.2823995649814605,"[640, 904, 458, 756, 807]","[0.28239956498146057, 0.23076647520065308, 0.13760732114315033, 0.08371464908123016, 0.0242556631565094]",ILSVRC2012_val_00040270,738,n03991062,pot,household,human_related,wall
base,inpainted,646,495,534,0,0.0993157252669334,"[534, 419, 794, 846, 882]","[0.09931572526693344, 0.07528551667928696, 0.04476873576641083, 0.04143460839986801, 0.03511609882116318]",ILSVRC2012_val_00042174,495,n03018349,china_cabinet,household,human_related,wall
base,inpainted,647,354,753,0,0.1550129503011703,"[753, 794, 912, 687, 677]","[0.15501295030117035, 0.13291992247104645, 0.05217484384775162, 0.04463951662182808, 0.04027882218360901]",ILSVRC2012_val_00042231,354,n02437312,Arabian_camel,animals,human_related,wall
base,inpainted,648,315,843,0,0.1122810021042823,"[843, 24, 101, 9, 12]","[0.11228100210428238, 0.10600433498620987, 0.09561184793710709, 0.04387767240405083, 0.0393894799053669]",ILSVRC2012_val_00042438,315,n02236044,mantis,animals,human_related,wall
base,inpainted,649,728,462,0,0.2039254307746887,"[462, 640, 458, 843, 840]","[0.20392543077468872, 0.060550060123205185, 0.051875170320272446, 0.03473889082670212, 0.02950342558324337]",ILSVRC2012_val_00042645,728,n03958227,plastic_bag,household,human_related,wall
base,inpainted,650,715,825,0,0.0972771570086479,"[825, 646, 150, 49, 50]","[0.09727715700864792, 0.056707076728343964, 0.052421241998672485, 0.042307935655117035, 0.030580496415495872]",ILSVRC2012_val_00042651,715,n03929855,pickelhaube,clothing_and_accessories,human_related,wall
base,inpainted,651,284,460,0,0.1002936363220214,"[460, 403, 540, 724, 536]","[0.10029363632202148, 0.07269755750894547, 0.05748944357037544, 0.04998805746436119, 0.0420018769800663]",ILSVRC2012_val_00043632,284,n02123597,Siamese_cat,animals,human_related,wall
base,inpainted,652,295,913,0,0.1041619628667831,"[913, 291, 634, 44, 766]","[0.10416196286678314, 0.08032847940921783, 0.06715111434459686, 0.05551512911915779, 0.04904550313949585]",ILSVRC2012_val_00043648,295,n02133161,American_black_bear,animals,human_related,wall
base,inpainted,653,471,460,0,0.2219583839178085,"[460, 318, 317, 825, 611]","[0.22195838391780853, 0.07599316537380219, 0.05282794311642647, 0.04121828079223633, 0.037064291536808014]",ILSVRC2012_val_00043973,471,n02950826,cannon,buildings_and_structures,human_related,wall
base,inpainted,654,665,640,0,0.1108162924647331,"[640, 703, 791, 790, 134]","[0.11081629246473312, 0.05884772166609764, 0.0556742362678051, 0.055157504975795746, 0.039539437741041183]",ILSVRC2012_val_00044139,665,n03785016,moped,vehicles,human_related,wall
base,inpainted,655,217,912,0,0.1030976027250289,"[912, 525, 425, 177, 839]","[0.10309760272502899, 0.09902637451887131, 0.08118242025375366, 0.06969249993562698, 0.031454525887966156]",ILSVRC2012_val_00044718,217,n02102040,English_springer,animals,human_related,wall
base,inpainted,656,775,337,0,0.2377389073371887,"[337, 137, 20, 103, 357]","[0.23773890733718872, 0.04318922013044357, 0.03800363093614578, 0.03600655123591423, 0.030017880722880363]",ILSVRC2012_val_00044915,775,n04136333,sarong,clothing_and_accessories,human_related,wall
base,inpainted,657,143,756,0,0.1616787612438202,"[756, 435, 539, 410, 389]","[0.1616787612438202, 0.13930988311767578, 0.09983373433351517, 0.08358453959226608, 0.03431308642029762]",ILSVRC2012_val_00045300,143,n02037110,oystercatcher,animals,human_related,wall
base,inpainted,658,806,634,0,0.1112550348043441,"[634, 562, 415, 668, 698]","[0.11125503480434418, 0.0927850529551506, 0.07997725903987885, 0.06065825745463371, 0.054871924221515656]",ILSVRC2012_val_00045682,806,n04254777,sock,clothing_and_accessories,human_related,wall
base,inpainted,659,171,583,0,0.1013013273477554,"[583, 733, 760, 556, 553]","[0.10130132734775543, 0.06461519747972488, 0.05117209628224373, 0.04215705022215843, 0.03437378257513046]",ILSVRC2012_val_00046897,171,n02091032,Italian_greyhound,animals,human_related,wall
base,inpainted,660,637,893,0,0.2993148565292358,"[893, 905, 798, 508, 904]","[0.29931485652923584, 0.13626925647258759, 0.08224033564329147, 0.05292494595050812, 0.0484229251742363]",ILSVRC2012_val_00047489,637,n03710193,mailbox,household,human_related,wall
base,inpainted,661,875,49,0,0.1685285121202469,"[49, 269, 286, 953, 329]","[0.1685285121202469, 0.08192013204097748, 0.07039190083742142, 0.063814677298069, 0.06306760758161545]",ILSVRC2012_val_00049208,875,n04487394,trombone,household,human_related,wall
base,inpainted,662,614,760,0,0.4863641262054443,"[760, 534, 894, 648, 553]","[0.48636412620544434, 0.13743449747562408, 0.10238141566514969, 0.07970408350229263, 0.021427059546113014]",ILSVRC2012_val_00049318,614,n03617480,kimono,clothing_and_accessories,human_related,wall
base,inpainted,663,185,904,0,0.3353365659713745,"[904, 660, 905, 562, 425]","[0.3353365659713745, 0.05560637637972832, 0.03980201855301857, 0.030384816229343414, 0.024500299245119095]",ILSVRC2012_val_00049846,185,n02094114,Norfolk_terrier,animals,human_related,wall
base,inpainted,664,583,583,1,0.4579863548278808,"[583, 884, 858, 318, 462]","[0.45798635482788086, 0.0642276257276535, 0.0443020761013031, 0.027700619772076607, 0.02530112862586975]",ILSVRC2012_val_00049971,583,n03467068,guillotine,household,human_related,wall
base,inpainted,665,674,522,0,0.1834176480770111,"[522, 448, 835, 705, 382]","[0.1834176480770111, 0.14192068576812744, 0.11473844945430756, 0.05537504702806473, 0.04942205548286438]",ILSVRC2012_val_00000009,674,n03794056,mousetrap,household,human_related,outside_house
base,inpainted,666,198,738,0,0.2593269944190979,"[738, 594, 261, 185, 539]","[0.2593269944190979, 0.05119270458817482, 0.03461718559265137, 0.029132110998034477, 0.02770843356847763]",ILSVRC2012_val_00000044,198,n02097209,standard_schnauzer,animals,human_related,outside_house
base,inpainted,667,571,706,0,0.2380582690238952,"[706, 698, 424, 660, 708]","[0.23805826902389526, 0.09289640933275223, 0.06623058766126633, 0.05993097648024559, 0.0453413687646389]",ILSVRC2012_val_00004452,571,n03425413,gas_pump,buildings_and_structures,human_related,outside_house
base,inpainted,668,870,912,0,0.1983231604099273,"[912, 522, 716, 401, 646]","[0.19832316040992737, 0.11093317717313766, 0.09274003654718399, 0.07162568718194962, 0.037289056926965714]",ILSVRC2012_val_00005167,870,n04482393,tricycle,vehicles,human_related,outside_house
base,inpainted,669,614,799,0,0.2117705196142196,"[799, 571, 637, 707, 771]","[0.21177051961421967, 0.15592077374458313, 0.10406452417373657, 0.04380513355135918, 0.025829898193478584]",ILSVRC2012_val_00006871,614,n03617480,kimono,clothing_and_accessories,human_related,outside_house
base,inpainted,670,822,580,0,0.2507108449935913,"[580, 781, 706, 705, 743]","[0.2507108449935913, 0.1366954892873764, 0.08151872456073761, 0.0481715202331543, 0.04181252792477608]",ILSVRC2012_val_00007098,822,n04311174,steel_drum,buildings_and_structures,human_related,outside_house
base,inpainted,671,216,853,0,0.5681176781654358,"[853, 888, 858, 483, 716]","[0.5681176781654358, 0.05126002058386803, 0.04910844936966896, 0.0244667436927557, 0.021305274218320847]",ILSVRC2012_val_00008944,216,n02101556,clumber,animals,human_related,outside_house
base,inpainted,672,209,562,0,0.1766683310270309,"[562, 462, 879, 669, 716]","[0.17666833102703094, 0.04556737840175629, 0.042825739830732346, 0.04106239601969719, 0.0401797816157341]",ILSVRC2012_val_00010309,209,n02099849,Chesapeake_Bay_retriever,animals,human_related,outside_house
base,inpainted,673,775,387,0,0.1326228529214859,"[387, 913, 50, 289, 825]","[0.1326228529214859, 0.07655750960111618, 0.07426318526268005, 0.05974526330828667, 0.03579442948102951]",ILSVRC2012_val_00010408,775,n04136333,sarong,clothing_and_accessories,human_related,outside_house
base,inpainted,674,559,799,0,0.26106658577919,"[799, 765, 743, 753, 876]","[0.26106658577919006, 0.206877663731575, 0.11664935201406479, 0.0321803018450737, 0.030422719195485115]",ILSVRC2012_val_00010721,559,n03376595,folding_chair,household,human_related,outside_house
base,inpainted,675,830,980,0,0.5758848190307617,"[980, 974, 469, 1, 90]","[0.5758848190307617, 0.19894133508205414, 0.03941516578197479, 0.03758927434682846, 0.016639426350593567]",ILSVRC2012_val_00013910,830,n04336792,stretcher,sports_and_recreation,human_related,outside_house
base,inpainted,676,532,202,0,0.0654719024896621,"[202, 192, 716, 234, 539]","[0.06547190248966217, 0.0527968592941761, 0.05038934946060181, 0.03232307732105255, 0.02867664210498333]",ILSVRC2012_val_00015035,532,n03201208,dining_table,household,human_related,outside_house
base,inpainted,677,233,520,0,0.7367026805877686,"[520, 516, 750, 442, 716]","[0.7367026805877686, 0.04680179804563522, 0.03314237669110298, 0.023172348737716675, 0.014370237477123737]",ILSVRC2012_val_00016409,233,n02106382,Bouvier_des_Flandres,animals,human_related,outside_house
base,inpainted,678,765,765,1,0.1780893504619598,"[765, 807, 421, 706, 687]","[0.17808935046195984, 0.11507615447044373, 0.10108329355716705, 0.06694119423627853, 0.05125369131565094]",ILSVRC2012_val_00017214,765,n04099969,rocking_chair,household,human_related,outside_house
base,inpainted,679,428,420,0,0.2721341252326965,"[420, 402, 896, 743, 756]","[0.27213412523269653, 0.11434825509786606, 0.04094528779387474, 0.035400811582803726, 0.031058676540851593]",ILSVRC2012_val_00017307,428,n02797295,barrow,vehicles,human_related,outside_house
base,inpainted,680,765,580,0,0.1739973723888397,"[580, 421, 706, 839, 799]","[0.17399737238883972, 0.13401296734809875, 0.07377588003873825, 0.07198883593082428, 0.05726814270019531]",ILSVRC2012_val_00017631,765,n04099969,rocking_chair,household,human_related,outside_house
base,inpainted,681,420,687,0,0.1039903834462165,"[687, 829, 703, 765, 634]","[0.10399038344621658, 0.0815141573548317, 0.07352583110332489, 0.061360590159893036, 0.05000429227948189]",ILSVRC2012_val_00017811,420,n02787622,banjo,household,human_related,outside_house
base,inpainted,682,571,460,0,0.149620920419693,"[460, 403, 525, 821, 833]","[0.149620920419693, 0.11798235774040222, 0.09094227105379105, 0.06792578846216202, 0.06085171550512314]",ILSVRC2012_val_00019667,571,n03425413,gas_pump,buildings_and_structures,human_related,outside_house
base,inpainted,683,177,346,0,0.0803326368331909,"[346, 649, 408, 833, 847]","[0.08033263683319092, 0.0563550740480423, 0.05564393848180771, 0.05435912311077118, 0.04624408483505249]",ILSVRC2012_val_00020058,177,n02092002,Scottish_deerhound,animals,human_related,outside_house
base,inpainted,684,846,435,0,0.1641397774219513,"[435, 716, 825, 646, 738]","[0.1641397774219513, 0.1226380467414856, 0.07369811087846756, 0.05576266720890999, 0.052442193031311035]",ILSVRC2012_val_00020607,846,n04380533,table_lamp,household,human_related,outside_house
base,inpainted,685,236,539,0,0.620596170425415,"[539, 756, 421, 519, 706]","[0.620596170425415, 0.03398606926202774, 0.023287085816264153, 0.02008466050028801, 0.014803563244640827]",ILSVRC2012_val_00021155,236,n02107142,Doberman,animals,human_related,outside_house
base,inpainted,686,201,708,0,0.3294191360473633,"[708, 539, 412, 458, 637]","[0.3294191360473633, 0.157729372382164, 0.060624681413173676, 0.03547149524092674, 0.027592448517680168]",ILSVRC2012_val_00021362,201,n02097658,silky_terrier,animals,human_related,outside_house
base,inpainted,687,953,423,0,0.1552828252315521,"[423, 634, 677, 79, 421]","[0.15528282523155212, 0.10763063281774521, 0.032258179038763046, 0.02381223440170288, 0.023612307384610176]",ILSVRC2012_val_00023957,953,n07753275,pineapple,food,human_related,outside_house
base,inpainted,688,637,863,0,0.2017492353916168,"[863, 448, 955, 410, 637]","[0.20174923539161682, 0.1153823584318161, 0.09429392963647842, 0.08653995394706726, 0.06922172755002975]",ILSVRC2012_val_00024544,637,n03710193,mailbox,household,human_related,outside_house
base,inpainted,689,420,421,0,0.5679863691329956,"[421, 765, 716, 792, 756]","[0.5679863691329956, 0.06849305331707001, 0.06283112615346909, 0.04326242581009865, 0.03941076621413231]",ILSVRC2012_val_00025772,420,n02787622,banjo,household,human_related,outside_house
base,inpainted,690,602,634,0,0.1060403957962989,"[634, 668, 657, 510, 744]","[0.10604039579629898, 0.06360224634408951, 0.0586971640586853, 0.05855972319841385, 0.04857078194618225]",ILSVRC2012_val_00025958,602,n03535780,horizontal_bar,sports_and_recreation,human_related,outside_house
base,inpainted,691,806,492,0,0.3144389688968658,"[492, 519, 583, 877, 743]","[0.31443896889686584, 0.08553147315979004, 0.0526219978928566, 0.0468585304915905, 0.03879762068390846]",ILSVRC2012_val_00026833,806,n04254777,sock,clothing_and_accessories,human_related,outside_house
base,inpainted,692,608,442,0,0.0892387628555297,"[442, 706, 347, 843, 575]","[0.08923876285552979, 0.04347480833530426, 0.035613711923360825, 0.03297479450702667, 0.02960856445133686]",ILSVRC2012_val_00028933,608,n03594734,jean,clothing_and_accessories,human_related,outside_house
base,inpainted,693,775,835,0,0.298874944448471,"[835, 706, 705, 519, 484]","[0.29887494444847107, 0.2386566400527954, 0.112615205347538, 0.02615201473236084, 0.019237898290157318]",ILSVRC2012_val_00030084,775,n04136333,sarong,clothing_and_accessories,human_related,outside_house
base,inpainted,694,614,753,0,0.121885135769844,"[753, 421, 799, 706, 904]","[0.12188513576984406, 0.09106288850307465, 0.06632868200540543, 0.060526952147483826, 0.04230546951293945]",ILSVRC2012_val_00031516,614,n03617480,kimono,clothing_and_accessories,human_related,outside_house
base,inpainted,695,728,465,0,0.0587719120085239,"[465, 912, 733, 583, 24]","[0.05877191200852394, 0.04837443307042122, 0.046188268810510635, 0.037797484546899796, 0.020707333460450172]",ILSVRC2012_val_00031956,728,n03958227,plastic_bag,household,human_related,outside_house
base,inpainted,696,836,571,0,0.3169229626655578,"[571, 480, 707, 424, 454]","[0.31692296266555786, 0.2087033987045288, 0.10710640251636505, 0.09998106211423874, 0.048125676810741425]",ILSVRC2012_val_00034012,836,n04355933,sunglass,household,human_related,outside_house
base,inpainted,697,361,48,0,0.0735198184847831,"[48, 467, 909, 544, 123]","[0.07351981848478317, 0.0406876839697361, 0.036176007241010666, 0.03098904713988304, 0.02477789670228958]",ILSVRC2012_val_00034780,361,n02445715,skunk,animals,human_related,outside_house
